										
Stock Market Data Used in "Irrational Exuberance" Princeton University Press, 2000, 2005, updated										Cyclically
Robert J. Shiller										Adjusted
										Price
				  Consumer						Earnings
	S&P			Price		Long				Ratio
	Comp.	Dividend	Earnings	Index	Date  	Interest	Real	Real	Real	P/E10 or
Date	P	D	E	CPI	Fraction	Rate GS10	Price	Dividend	Earnings	CAPE
1894.04	4.57	0.24	0.23	6.57	1894.29	3.64	164.64	8.53	8.17	17.43
1894.05	4.40	0.23	0.22	6.57	1894.37	3.62	158.51	8.40	7.86	16.81
1894.06	4.34	0.23	0.21	6.57	1894.46	3.60	156.35	8.29	7.57	16.61
1894.07	4.25	0.23	0.20	6.57	1894.54	3.58	153.11	8.17	7.27	16.29
1894.08	4.41	0.22	0.19	6.76	1894.62	3.56	154.40	7.82	6.77	16.46
1894.09	4.48	0.22	0.19	6.85	1894.71	3.54	154.67	7.60	6.39	16.52
1894.1	4.34	0.22	0.18	6.66	1894.79	3.52	154.12	7.70	6.27	16.50
1894.11	4.34	0.21	0.17	6.66	1894.87	3.50	154.12	7.57	5.98	16.54
1894.12	4.30	0.21	0.16	6.57	1894.96	3.48	154.91	7.57	5.76	16.67
1895.01	4.25	0.21	0.17	6.57	1895.04	3.46	153.11	7.50	6.03	16.52
1895.02	4.19	0.21	0.18	6.57	1895.12	3.47	150.95	7.45	6.30	16.33
1895.03	4.19	0.21	0.18	6.57	1895.21	3.48	150.95	7.39	6.57	16.36
1895.04	4.37	0.20	0.19	6.85	1895.29	3.50	150.87	7.02	6.56	16.39
1895.05	4.61	0.20	0.20	6.95	1895.37	3.51	156.98	6.87	6.73	17.08
1895.06	4.70	0.20	0.21	7.04	1895.46	3.52	157.88	6.72	6.89	17.21
1895.07	4.72	0.20	0.21	6.95	1895.54	3.53	160.72	6.75	7.24	17.55
1895.08	4.79	0.20	0.22	6.85	1895.62	3.54	165.37	6.79	7.60	18.07
1895.09	4.82	0.20	0.23	6.85	1895.71	3.55	166.41	6.73	7.85	18.20
1895.1	4.75	0.19	0.24	6.85	1895.79	3.57	163.99	6.67	8.11	17.94
1895.11	4.59	0.19	0.24	6.85	1895.87	3.58	158.47	6.62	8.37	17.34
1895.12	4.32	0.19	0.25	6.76	1895.96	3.59	151.25	6.65	8.75	16.55
1896.01	4.27	0.19	0.25	6.66	1896.04	3.60	151.63	6.72	8.76	16.58
1896.02	4.45	0.19	0.24	6.57	1896.12	3.58	160.31	6.78	8.77	17.52
1896.03	4.38	0.19	0.24	6.57	1896.21	3.57	157.79	6.75	8.65	17.23
1896.04	4.42	0.19	0.24	6.47	1896.29	3.55	161.58	6.82	8.65	17.64
1896.05	4.40	0.19	0.23	6.37	1896.37	3.53	163.25	6.89	8.66	17.83
1896.06	4.32	0.19	0.23	6.28	1896.46	3.52	162.71	6.97	8.66	17.78
1896.07	4.04	0.18	0.23	6.28	1896.54	3.50	152.16	6.94	8.54	16.64
1896.08	3.81	0.18	0.22	6.28	1896.62	3.48	143.50	6.90	8.41	15.70
1896.09	4.01	0.18	0.22	6.28	1896.71	3.47	151.03	6.87	8.29	16.54
1896.1	4.10	0.18	0.22	6.47	1896.79	3.45	149.88	6.64	7.92	16.44
1896.11	4.38	0.18	0.21	6.66	1896.87	3.43	155.54	6.42	7.57	17.09
1896.12	4.22	0.18	0.21	6.66	1896.96	3.42	149.86	6.39	7.46	16.50
1897.01	4.22	0.18	0.22	6.47	1897.04	3.40	154.26	6.58	7.98	17.03
1897.02	4.18	0.18	0.23	6.47	1897.12	3.40	152.80	6.58	8.29	16.89
1897.03	4.19	0.18	0.24	6.47	1897.21	3.39	153.17	6.58	8.59	16.96
1897.04	4.06	0.18	0.24	6.37	1897.29	3.39	150.63	6.68	9.03	16.70
1897.05	4.08	0.18	0.25	6.28	1897.37	3.38	153.67	6.78	9.48	17.05
1897.06	4.27	0.18	0.26	6.28	1897.46	3.38	160.82	6.78	9.79	17.85
1897.07	4.46	0.18	0.27	6.28	1897.54	3.38	167.98	6.78	10.11	18.65
1897.08	4.75	0.18	0.28	6.57	1897.62	3.37	171.12	6.48	9.97	19.01
1897.09	4.98	0.18	0.29	6.76	1897.71	3.37	174.35	6.30	9.98	19.37
1897.1	4.82	0.18	0.29	6.66	1897.79	3.36	171.16	6.39	10.42	19.03
1897.11	4.65	0.18	0.30	6.66	1897.87	3.36	165.13	6.39	10.71	18.36
1897.12	4.75	0.18	0.31	6.66	1897.96	3.35	168.68	6.39	11.01	18.75
1898.01	4.88	0.18	0.31	6.66	1898.04	3.35	173.29	6.45	11.13	19.25
1898.02	4.87	0.18	0.32	6.76	1898.12	3.33	170.50	6.42	11.09	18.92
1898.03	4.65	0.19	0.32	6.76	1898.21	3.31	162.80	6.48	11.20	18.04
1898.04	4.57	0.19	0.32	6.76	1898.29	3.29	160.00	6.54	11.32	17.71
1898.05	4.87	0.19	0.33	7.23	1898.37	3.27	159.29	6.16	10.69	17.60
1898.06	5.06	0.19	0.33	6.76	1898.46	3.25	177.16	6.65	11.55	19.54
1898.07	5.08	0.19	0.33	6.66	1898.54	3.23	180.40	6.81	11.84	19.86
1898.08	5.27	0.19	0.34	6.66	1898.62	3.20	187.14	6.86	11.96	20.54
1898.09	5.26	0.20	0.34	6.66	1898.71	3.18	186.79	6.92	12.07	20.44
1898.1	5.15	0.20	0.34	6.66	1898.79	3.16	182.88	6.99	12.19	19.95
1898.11	5.32	0.20	0.35	6.66	1898.87	3.14	188.92	7.04	12.31	20.53
1898.12	5.65	0.20	0.35	6.76	1898.96	3.12	197.81	7.00	12.25	21.40
1899.01	6.08	0.20	0.36	6.76	1899.04	3.10	212.87	7.03	12.63	22.93
1899.02	6.31	0.20	0.37	6.95	1899.12	3.10	214.87	6.87	12.66	23.05
1899.03	6.40	0.20	0.38	6.95	1899.21	3.11	217.93	6.90	13.02	23.28
1899.04	6.48	0.20	0.39	7.04	1899.29	3.11	217.67	6.83	13.21	23.15
1899.05	6.21	0.20	0.40	7.04	1899.37	3.12	208.60	6.86	13.58	22.09
1899.06	6.07	0.21	0.42	7.14	1899.46	3.12	201.18	6.79	13.75	21.21
1899.07	6.28	0.21	0.43	7.23	1899.54	3.13	205.40	6.73	13.93	21.56
1899.08	6.44	0.21	0.44	7.33	1899.62	3.13	207.90	6.67	14.10	21.73
1899.09	6.37	0.21	0.45	7.61	1899.71	3.13	197.93	6.45	13.90	20.59
1899.1	6.34	0.21	0.46	7.71	1899.79	3.14	194.57	6.39	14.06	20.15
1899.11	6.46	0.21	0.47	7.80	1899.87	3.14	195.83	6.34	14.22	20.20
1899.12	6.02	0.21	0.48	7.90	1899.96	3.15	180.29	6.29	14.38	18.51
1900.01	6.10	0.22	0.48	7.90	1900.04	3.15	182.69	6.51	14.38	18.67
1900.02	6.21	0.23	0.48	7.99	1900.12	3.15	183.77	6.66	14.20	18.70
1900.03	6.26	0.23	0.48	7.99	1900.21	3.14	185.25	6.88	14.20	18.78
1900.04	6.34	0.24	0.48	7.99	1900.29	3.14	187.62	7.10	14.20	18.94
1900.05	6.04	0.25	0.48	7.80	1900.37	3.13	183.10	7.50	14.55	18.40
1900.06	5.86	0.26	0.48	7.71	1900.46	3.13	179.84	7.83	14.73	17.99
1900.07	5.86	0.26	0.48	7.80	1900.54	3.13	177.64	7.96	14.55	17.69
1900.08	5.94	0.27	0.48	7.71	1900.62	3.12	182.29	8.29	14.73	18.07
1900.09	5.80	0.28	0.48	7.80	1900.71	3.12	175.82	8.41	14.55	17.34
1900.1	6.01	0.29	0.48	7.71	1900.79	3.11	184.44	8.75	14.73	18.10
1900.11	6.48	0.29	0.48	7.71	1900.87	3.11	198.86	8.98	14.73	19.42
1900.12	6.87	0.30	0.48	7.61	1900.96	3.10	213.47	9.32	14.91	20.74
1901.01	7.07	0.30	0.48	7.71	1901.04	3.10	216.97	9.26	14.78	20.98
1901.02	7.25	0.30	0.48	7.61	1901.12	3.11	225.27	9.42	15.02	21.68
1901.03	7.51	0.31	0.49	7.61	1901.21	3.11	233.35	9.48	15.07	22.35
1901.04	8.14	0.31	0.49	7.52	1901.29	3.12	256.13	9.65	15.31	24.41
1901.05	7.73	0.31	0.49	7.52	1901.37	3.13	243.23	9.70	15.36	23.06
1901.06	8.50	0.31	0.49	7.52	1901.46	3.13	267.46	9.75	15.42	25.24
1901.07	7.93	0.31	0.49	7.61	1901.54	3.14	246.40	9.69	15.28	23.14
1901.08	8.04	0.31	0.49	7.71	1901.62	3.15	246.74	9.61	15.14	23.08
1901.09	8.00	0.32	0.50	7.80	1901.71	3.15	242.52	9.55	15.01	22.59
1901.1	7.91	0.32	0.50	7.80	1901.79	3.16	239.79	9.60	15.06	22.25
1901.11	8.08	0.32	0.50	7.90	1901.87	3.17	241.99	9.53	14.92	22.38
1901.12	7.95	0.32	0.50	7.99	1901.96	3.17	235.26	9.47	14.80	21.68
1902.01	8.12	0.32	0.51	7.90	1902.04	3.18	243.19	9.61	15.30	22.34
1902.02	8.19	0.32	0.52	7.90	1902.12	3.19	245.28	9.63	15.62	22.46
1902.03	8.20	0.32	0.53	7.90	1902.21	3.20	245.58	9.66	15.95	22.41
1902.04	8.48	0.32	0.54	7.99	1902.29	3.21	250.95	9.57	16.08	22.82
1902.05	8.46	0.32	0.55	8.09	1902.37	3.22	247.41	9.48	16.21	22.43
1902.06	8.41	0.33	0.57	8.18	1902.46	3.23	243.09	9.39	16.33	21.96
1902.07	8.60	0.33	0.58	8.18	1902.54	3.24	248.58	9.42	16.64	22.39
1902.08	8.83	0.33	0.59	8.09	1902.62	3.25	258.23	9.55	17.16	23.17
1902.09	8.85	0.33	0.60	8.18	1902.71	3.26	255.80	9.47	17.27	22.86
1902.1	8.57	0.33	0.61	8.75	1902.79	3.27	231.55	8.87	16.44	20.60
1902.11	8.24	0.33	0.62	8.47	1902.87	3.28	230.14	9.19	17.29	20.41
1902.12	8.05	0.33	0.63	8.56	1902.96	3.29	222.34	9.11	17.40	19.63
1903.01	8.46	0.33	0.62	8.66	1903.04	3.30	231.10	9.06	16.98	20.32
1903.02	8.41	0.33	0.61	8.66	1903.12	3.31	229.73	9.10	16.75	20.11
1903.03	8.08	0.34	0.61	8.37	1903.21	3.32	228.24	9.46	17.09	19.88
1903.04	7.75	0.34	0.60	8.37	1903.29	3.33	218.92	9.51	16.86	18.98
1903.05	7.60	0.34	0.59	8.18	1903.37	3.33	219.67	9.78	17.00	18.95
1903.06	7.18	0.34	0.58	8.18	1903.46	3.34	207.53	9.83	16.76	17.82
1903.07	6.85	0.34	0.57	8.18	1903.54	3.35	198.00	9.88	16.52	16.92
1903.08	6.63	0.34	0.56	8.18	1903.62	3.36	191.64	9.92	16.28	16.30
1903.09	6.47	0.35	0.56	8.28	1903.71	3.37	184.86	9.86	15.86	15.65
1903.1	6.26	0.35	0.55	8.18	1903.79	3.38	180.94	10.02	15.80	15.25
1903.11	6.28	0.35	0.54	8.09	1903.87	3.38	183.66	10.19	15.74	15.41
1903.12	6.57	0.35	0.53	8.09	1903.96	3.39	192.14	10.24	15.50	16.04
1904.01	6.68	0.35	0.53	8.28	1904.04	3.40	190.86	9.91	15.05	15.86
1904.02	6.50	0.34	0.52	8.47	1904.12	3.41	181.55	9.59	14.62	15.02
1904.03	6.48	0.34	0.52	8.37	1904.21	3.41	183.04	9.60	14.69	15.08
1904.04	6.64	0.34	0.52	8.28	1904.29	3.42	189.72	9.62	14.76	15.57
1904.05	6.50	0.33	0.51	8.09	1904.37	3.43	190.09	9.75	15.01	15.53
1904.06	6.51	0.33	0.51	8.09	1904.46	3.43	190.38	9.65	14.91	15.47
1904.07	6.78	0.33	0.51	8.09	1904.54	3.44	198.28	9.55	14.82	16.04
1904.08	7.01	0.32	0.50	8.18	1904.62	3.45	202.62	9.34	14.55	16.30
1904.09	7.32	0.32	0.50	8.28	1904.71	3.45	209.15	9.14	14.29	16.74
1904.1	7.75	0.32	0.50	8.28	1904.79	3.46	221.43	9.05	14.19	17.63
1904.11	8.17	0.31	0.49	8.47	1904.87	3.47	228.19	8.75	13.78	18.08
1904.12	8.25	0.31	0.49	8.47	1904.96	3.47	230.42	8.66	13.69	18.16
1905.01	8.43	0.31	0.51	8.47	1905.04	3.48	235.45	8.71	14.10	18.46
1905.02	8.80	0.31	0.52	8.47	1905.12	3.48	245.79	8.75	14.52	19.17
1905.03	9.05	0.32	0.54	8.37	1905.21	3.47	255.64	8.90	15.11	19.83
1905.04	8.94	0.32	0.55	8.37	1905.29	3.47	252.53	8.95	15.54	19.48
1905.05	8.50	0.32	0.57	8.28	1905.37	3.46	242.86	9.09	16.14	18.63
1905.06	8.60	0.32	0.58	8.28	1905.46	3.46	245.72	9.14	16.57	18.74
1905.07	8.87	0.32	0.60	8.28	1905.54	3.46	253.43	9.19	17.00	19.21
1905.08	9.20	0.32	0.61	8.37	1905.62	3.45	259.88	9.13	17.23	19.57
1905.09	9.23	0.33	0.63	8.28	1905.71	3.45	263.72	9.29	17.86	19.74
1905.1	9.36	0.33	0.64	8.28	1905.79	3.44	267.44	9.33	18.29	19.90
1905.11	9.31	0.33	0.66	8.37	1905.87	3.44	262.98	9.27	18.50	19.44
1905.12	9.54	0.33	0.67	8.47	1905.96	3.43	266.45	9.22	18.71	19.58
1906.01	9.87	0.34	0.68	8.47	1906.04	3.43	275.67	9.38	18.92	20.13
1906.02	9.80	0.34	0.69	8.47	1906.12	3.45	273.72	9.54	19.13	19.87
1906.03	9.56	0.35	0.69	8.47	1906.21	3.47	267.01	9.71	19.34	19.26
1906.04	9.43	0.35	0.70	8.47	1906.29	3.49	263.38	9.87	19.55	18.88
1906.05	9.18	0.36	0.71	8.56	1906.37	3.51	253.55	9.92	19.54	18.05
1906.06	9.30	0.37	0.72	8.56	1906.46	3.53	256.86	10.08	19.75	18.17
1906.07	9.06	0.37	0.72	8.28	1906.54	3.55	258.86	10.59	20.64	18.20
1906.08	9.73	0.38	0.73	8.47	1906.62	3.57	271.76	10.52	20.39	18.97
1906.09	10.03	0.38	0.74	8.56	1906.71	3.59	277.03	10.56	20.37	19.20
1906.1	9.73	0.39	0.75	8.75	1906.79	3.61	262.90	10.49	20.13	18.10
1906.11	9.93	0.39	0.75	8.85	1906.87	3.63	265.42	10.54	20.11	18.14
1906.12	9.84	0.40	0.76	8.94	1906.96	3.65	260.21	10.58	20.10	17.66
1907.01	9.56	0.40	0.75	8.85	1907.04	3.67	255.53	10.78	20.09	17.22
1907.02	9.26	0.41	0.74	9.04	1907.12	3.69	242.30	10.64	19.45	16.22
1907.03	8.35	0.41	0.74	8.94	1907.21	3.70	220.81	10.84	19.44	14.69
1907.04	8.39	0.41	0.73	8.94	1907.29	3.72	221.87	10.93	19.22	14.67
1907.05	8.10	0.42	0.72	9.13	1907.37	3.74	209.74	10.79	18.60	13.79
1907.06	7.84	0.42	0.71	9.23	1907.46	3.75	200.91	10.76	18.19	13.14
1907.07	8.14	0.42	0.70	9.23	1907.54	3.77	208.60	10.85	17.98	13.59
1907.08	7.53	0.43	0.69	9.23	1907.62	3.79	192.97	10.93	17.77	12.51
1907.09	7.45	0.43	0.69	9.23	1907.71	3.80	190.92	11.02	17.55	12.33
1907.1	6.64	0.43	0.68	9.32	1907.79	3.82	168.42	10.99	17.16	10.83
1907.11	6.25	0.44	0.67	8.94	1907.87	3.84	165.28	11.55	17.67	10.59
1907.12	6.57	0.44	0.66	8.75	1907.96	3.85	177.52	11.89	17.83	11.33
1908.01	6.85	0.44	0.65	8.66	1908.04	3.87	187.12	11.93	17.85	11.90
1908.02	6.60	0.43	0.65	8.56	1908.12	3.86	182.29	11.97	17.86	11.55
1908.03	6.87	0.43	0.64	8.56	1908.21	3.85	189.75	11.88	17.68	11.98
1908.04	7.24	0.43	0.63	8.66	1908.29	3.84	197.77	11.66	17.30	12.45
1908.05	7.63	0.42	0.63	8.66	1908.37	3.83	208.42	11.56	17.12	13.08
1908.06	7.64	0.42	0.62	8.66	1908.46	3.82	208.70	11.47	16.94	13.05
1908.07	7.92	0.42	0.61	8.75	1908.54	3.82	213.99	11.26	16.57	13.35
1908.08	8.26	0.41	0.61	8.75	1908.62	3.81	223.18	11.17	16.39	13.88
1908.09	8.17	0.41	0.60	8.75	1908.71	3.80	220.75	11.08	16.21	13.70
1908.1	8.27	0.41	0.59	8.85	1908.79	3.79	221.05	10.87	15.86	13.69
1908.11	8.83	0.40	0.59	8.94	1908.87	3.78	233.50	10.67	15.51	14.44
1908.12	9.03	0.40	0.58	9.04	1908.96	3.77	236.28	10.47	15.18	14.58
1909.01	9.06	0.40	0.60	8.94	1909.04	3.76	239.59	10.67	15.73	14.76
1909.02	8.80	0.41	0.61	9.04	1909.12	3.77	230.26	10.64	15.96	14.17
1909.03	8.92	0.41	0.63	9.04	1909.21	3.79	233.40	10.73	16.35	14.34
1909.04	9.32	0.41	0.64	9.23	1909.29	3.80	238.84	10.59	16.40	14.65
1909.05	9.63	0.42	0.66	9.32	1909.37	3.81	244.27	10.57	16.61	14.95
1909.06	9.80	0.42	0.67	9.42	1909.46	3.82	246.07	10.55	16.82	15.04
1909.07	9.94	0.42	0.69	9.42	1909.54	3.84	249.58	10.63	17.20	15.23
1909.08	10.18	0.43	0.70	9.51	1909.62	3.85	253.05	10.61	17.40	15.42
1909.09	10.19	0.43	0.72	9.61	1909.71	3.86	250.79	10.58	17.60	15.25
1909.1	10.23	0.43	0.73	9.80	1909.79	3.87	246.89	10.46	17.62	14.99
1909.11	10.18	0.44	0.75	9.90	1909.87	3.89	243.32	10.44	17.81	14.75
1909.12	10.30	0.44	0.76	9.99	1909.96	3.90	243.84	10.42	17.99	14.75
1910.01	10.08	0.44	0.76	9.90	1910.04	3.91	240.93	10.58	18.11	14.55
1910.02	9.72	0.45	0.76	9.90	1910.12	3.92	232.32	10.64	18.05	14.00
1910.03	9.96	0.45	0.75	10.09	1910.21	3.92	233.57	10.49	17.65	14.05
1910.04	9.72	0.45	0.75	10.18	1910.29	3.93	225.81	10.45	17.42	13.56
1910.05	9.56	0.45	0.75	9.99	1910.37	3.93	226.32	10.71	17.70	13.57
1910.06	9.10	0.46	0.75	9.90	1910.46	3.94	217.51	10.88	17.81	13.02
1910.07	8.64	0.46	0.74	9.90	1910.54	3.95	206.51	10.94	17.75	12.34
1910.08	8.85	0.46	0.74	9.80	1910.62	3.95	213.58	11.10	17.86	12.75
1910.09	8.91	0.46	0.74	9.70	1910.71	3.96	217.14	11.27	17.97	12.94
1910.1	9.32	0.47	0.74	9.42	1910.79	3.96	234.01	11.68	18.46	13.92
1910.11	9.31	0.47	0.73	9.23	1910.87	3.97	238.58	11.98	18.77	14.16
1910.12	9.05	0.47	0.73	9.23	1910.96	3.97	231.92	12.04	18.71	13.74
1911.01	9.27	0.47	0.72	9.23	1911.04	3.98	237.56	12.04	18.41	14.05
1911.02	9.43	0.47	0.71	8.94	1911.12	3.98	249.37	12.43	18.69	14.72
1911.03	9.32	0.47	0.70	9.04	1911.21	3.99	243.87	12.30	18.19	14.37
1911.04	9.28	0.47	0.68	8.75	1911.29	3.99	250.74	12.70	18.46	14.75
1911.05	9.48	0.47	0.67	8.75	1911.37	3.99	256.14	12.70	18.15	15.05
1911.06	9.67	0.47	0.66	8.75	1911.46	3.99	261.28	12.70	17.83	15.33
1911.07	9.63	0.47	0.65	8.85	1911.54	4.00	257.40	12.56	17.33	15.08
1911.08	9.17	0.47	0.64	9.13	1911.62	4.00	237.44	12.17	16.49	13.90
1911.09	8.67	0.47	0.63	9.23	1911.71	4.00	222.18	12.04	16.02	13.00
1911.1	8.72	0.47	0.61	9.23	1911.79	4.00	223.46	12.04	15.72	13.07
1911.11	9.07	0.47	0.60	9.13	1911.87	4.01	234.85	12.17	15.58	13.73
1911.12	9.11	0.47	0.59	9.04	1911.96	4.01	238.37	12.30	15.44	13.93
1912.01	9.12	0.47	0.60	9.13	1912.04	4.01	236.15	12.19	15.52	13.79
1912.02	9.04	0.47	0.61	9.23	1912.12	4.05	231.67	12.09	15.59	13.53
1912.03	9.30	0.47	0.62	9.42	1912.21	4.08	233.51	11.86	15.50	13.64
1912.04	9.59	0.47	0.63	9.70	1912.29	4.12	233.71	11.53	15.27	13.65
1912.05	9.58	0.47	0.64	9.70	1912.37	4.16	233.47	11.56	15.49	13.65
1912.06	9.58	0.48	0.65	9.61	1912.46	4.19	235.78	11.69	15.87	13.79
1912.07	9.59	0.48	0.65	9.61	1912.54	4.23	236.03	11.71	16.10	13.80
1912.08	9.81	0.48	0.66	9.70	1912.62	4.27	239.07	11.62	16.16	13.98
1912.09	9.86	0.48	0.67	9.80	1912.71	4.30	237.96	11.52	16.23	13.93
1912.1	9.84	0.48	0.68	9.80	1912.79	4.34	237.48	11.54	16.45	13.91
1912.11	9.73	0.48	0.69	9.80	1912.87	4.38	234.82	11.56	16.67	13.75
1912.12	9.38	0.48	0.70	9.70	1912.96	4.41	228.59	11.70	17.06	13.39
1913.01	9.30	0.48	0.69	9.80	1913.04	4.45	224.44	11.58	16.75	13.15
1913.02	8.97	0.48	0.69	9.80	1913.12	4.43	216.48	11.58	16.61	12.68
1913.03	8.80	0.48	0.68	9.80	1913.21	4.40	212.38	11.58	16.47	12.44
1913.04	8.79	0.48	0.68	9.80	1913.29	4.38	212.14	11.58	16.33	12.43
1913.05	8.55	0.48	0.67	9.70	1913.37	4.35	208.47	11.70	16.36	12.22
1913.06	8.12	0.48	0.67	9.80	1913.46	4.33	195.97	11.58	16.05	11.49
1913.07	8.23	0.48	0.66	9.90	1913.54	4.31	196.61	11.47	15.75	11.53
1913.08	8.45	0.48	0.65	9.90	1913.62	4.28	201.87	11.47	15.61	11.85
1913.09	8.53	0.48	0.65	10.00	1913.71	4.26	201.74	11.35	15.31	11.84
1913.1	8.26	0.48	0.64	10.00	1913.79	4.23	195.36	11.35	15.18	11.47
1913.11	8.05	0.48	0.64	10.10	1913.87	4.21	188.51	11.24	14.89	11.07
1913.12	8.04	0.48	0.63	10.00	1913.96	4.18	190.15	11.35	14.90	11.17
1914.01	8.37	0.48	0.62	10.00	1914.04	4.16	197.96	11.23	14.68	11.64
1914.02	8.48	0.47	0.61	9.90	1914.12	4.17	202.59	11.23	14.61	11.91
1914.03	8.32	0.47	0.60	9.90	1914.21	4.17	198.76	11.11	14.39	11.69
1914.04	8.12	0.46	0.59	9.80	1914.29	4.18	195.97	11.10	14.32	11.52
1914.05	8.17	0.46	0.58	9.90	1914.37	4.19	195.18	10.87	13.96	11.48
1914.06	8.13	0.45	0.58	9.90	1914.46	4.19	194.23	10.75	13.74	11.43
1914.07	7.68	0.45	0.57	10.00	1914.54	4.20	181.64	10.52	13.38	10.69
1914.08	7.68	0.44	0.56	10.20	1914.62	4.21	178.08	10.20	12.91	10.49
1914.09	7.68	0.44	0.55	10.20	1914.71	4.21	178.08	10.09	12.70	10.50
1914.1	7.68	0.43	0.54	10.10	1914.79	4.22	179.84	10.07	12.61	10.61
1914.11	7.68	0.43	0.53	10.20	1914.87	4.23	178.08	9.85	12.27	10.52
1914.12	7.35	0.42	0.52	10.10	1914.96	4.23	172.11	9.84	12.18	10.17
1915.01	7.48	0.42	0.55	10.10	1915.04	4.24	175.16	9.85	12.88	10.36
1915.02	7.38	0.42	0.58	10.00	1915.12	4.22	174.55	9.97	13.72	10.33
1915.03	7.57	0.42	0.61	9.90	1915.21	4.21	180.85	10.09	14.57	10.71
1915.04	8.14	0.42	0.64	10.00	1915.29	4.19	192.52	10.01	15.14	11.40
1915.05	7.95	0.42	0.67	10.10	1915.37	4.18	186.16	9.93	15.69	11.03
1915.06	8.04	0.43	0.70	10.10	1915.46	4.16	188.27	9.95	16.39	11.15
1915.07	8.01	0.43	0.73	10.10	1915.54	4.15	187.57	9.97	17.09	11.11
1915.08	8.35	0.43	0.76	10.10	1915.62	4.13	195.53	9.99	17.80	11.58
1915.09	8.66	0.43	0.79	10.10	1915.71	4.11	202.79	10.01	18.50	12.01
1915.1	9.14	0.43	0.82	10.20	1915.79	4.10	211.93	9.93	19.01	12.55
1915.11	9.46	0.43	0.85	10.30	1915.87	4.08	217.22	9.86	19.52	12.86
1915.12	9.48	0.43	0.88	10.30	1915.96	4.07	217.68	9.87	20.21	12.88
1916.01	9.33	0.44	0.93	10.40	1916.04	4.05	212.18	10.02	21.25	12.54
1916.02	9.20	0.45	0.99	10.40	1916.12	4.07	209.22	10.27	22.48	12.35
1916.03	9.17	0.46	1.04	10.50	1916.21	4.08	206.55	10.42	23.47	12.18
1916.04	9.07	0.47	1.10	10.60	1916.29	4.10	202.37	10.56	24.48	11.91
1916.05	9.27	0.48	1.15	10.70	1916.37	4.11	204.90	10.70	25.44	12.03
1916.06	9.36	0.50	1.21	10.80	1916.46	4.13	204.98	10.84	26.39	12.00
1916.07	9.23	0.51	1.26	10.80	1916.54	4.14	202.13	11.08	27.57	11.79
1916.08	9.30	0.52	1.31	10.90	1916.62	4.16	201.79	11.21	28.49	11.73
1916.09	9.68	0.53	1.37	11.10	1916.71	4.17	206.25	11.24	29.15	11.94
1916.1	9.98	0.54	1.42	11.30	1916.79	4.19	208.88	11.27	29.76	12.05
1916.11	10.21	0.55	1.48	11.50	1916.87	4.20	209.98	11.29	30.36	12.05
1916.12	9.80	0.56	1.53	11.60	1916.96	4.22	199.81	11.42	31.19	11.41
1917.01	9.57	0.57	1.51	11.70	1917.04	4.23	193.45	11.54	30.50	10.99
1917.02	9.03	0.58	1.49	12.00	1917.12	4.26	177.97	11.46	29.33	10.06
1917.03	9.31	0.59	1.47	12.00	1917.21	4.29	183.49	11.68	28.93	10.33
1917.04	9.17	0.60	1.45	12.60	1917.29	4.32	172.13	11.32	27.16	9.64
1917.05	8.86	0.61	1.43	12.80	1917.37	4.34	163.71	11.35	26.35	9.14
1917.06	9.04	0.63	1.41	13.00	1917.46	4.37	164.47	11.37	25.56	9.15
1917.07	8.79	0.64	1.38	12.80	1917.54	4.40	162.42	11.75	25.57	9.00
1917.08	8.53	0.65	1.36	13.00	1917.62	4.43	155.19	11.77	24.80	8.57
1917.09	8.12	0.66	1.34	13.30	1917.71	4.46	144.40	11.69	23.88	7.95
1917.1	7.68	0.67	1.32	13.50	1917.79	4.49	134.55	11.71	23.16	7.39
1917.11	7.04	0.68	1.30	13.50	1917.87	4.51	123.34	11.90	22.79	6.75
1917.12	6.80	0.69	1.28	13.70	1917.96	4.54	117.39	11.91	22.10	6.41
1918.01	7.21	0.68	1.26	14.00	1918.04	4.57	121.80	11.49	21.22	6.64
1918.02	7.43	0.67	1.23	14.10	1918.12	4.56	124.63	11.24	20.67	6.78
1918.03	7.28	0.66	1.21	14.00	1918.21	4.56	122.99	11.15	20.41	6.69
1918.04	7.21	0.65	1.18	14.20	1918.29	4.55	120.09	10.83	19.70	6.52
1918.05	7.44	0.64	1.16	14.50	1918.37	4.55	121.35	10.44	18.90	6.58
1918.06	7.45	0.63	1.14	14.70	1918.46	4.54	119.86	10.14	18.26	6.50
1918.07	7.51	0.62	1.11	15.10	1918.54	4.54	117.63	9.71	17.40	6.37
1918.08	7.58	0.61	1.09	15.40	1918.62	4.53	116.41	9.37	16.69	6.30
1918.09	7.54	0.60	1.06	15.70	1918.71	4.52	113.59	9.04	16.01	6.15
1918.1	7.86	0.59	1.04	16.00	1918.79	4.52	116.19	8.72	15.34	6.29
1918.11	8.06	0.58	1.01	16.30	1918.87	4.51	116.95	8.42	14.71	6.33
1918.12	7.90	0.57	0.99	16.50	1918.96	4.51	113.24	8.17	14.19	6.13
1919.01	7.85	0.57	0.99	16.50	1919.04	4.50	112.52	8.12	14.12	6.10
1919.02	7.88	0.56	0.98	16.20	1919.12	4.54	115.04	8.22	14.31	6.24
1919.03	8.12	0.56	0.98	16.40	1919.21	4.58	117.10	8.08	14.06	6.36
