date	cape-1	cape-3	cape-6	cape-12	cape-24	cape-60	cape-120	shiller-cape	ret-1	ret-3	ret-6	ret-12	ret-24	ret-60	ret-120	rret-1	rret-3	rret-6	rret-12	rret-24	rret-60	rret-120
1956.07	13.45	13.26	13.13	13.46	14.92	17.21	18.86	18.86	-0.01	-0.05	-0.07	-0.01	-0.06	0.34	0.76	-0.00	-0.06	-0.08	-0.04	-0.11	0.23	0.48
1956.08	13.70	13.44	13.21	13.37	14.72	17.10	18.67	18.67	-0.03	-0.06	-0.10	-0.05	-0.02	0.40	0.66	-0.04	-0.06	-0.12	-0.09	-0.07	0.28	0.39
1956.09	13.31	13.13	12.84	12.85	14.02	16.38	17.84	17.84	-0.01	-0.01	-0.06	-0.06	0.05	0.44	0.66	-0.02	-0.02	-0.07	-0.09	-0.01	0.31	0.39
1956.10	13.31	13.12	12.81	12.65	13.66	16.03	17.42	17.42	-0.01	-0.02	-0.03	-0.11	0.10	0.47	0.67	-0.01	-0.02	-0.04	-0.13	0.05	0.35	0.39
1956.11	13.29	13.14	12.86	12.56	13.40	15.79	17.12	17.12	0.01	-0.05	0.02	-0.12	0.15	0.55	0.77	0.01	-0.06	0.00	-0.15	0.09	0.42	0.48
1956.12	13.50	13.42	13.17	12.76	13.45	15.89	17.20	17.20	-0.02	-0.05	0.02	-0.13	0.15	0.54	0.75	-0.02	-0.06	0.01	-0.16	0.10	0.42	0.47
1957.01	13.32	13.23	13.03	12.57	13.07	15.47	16.72	16.72	-0.04	-0.01	0.07	-0.09	0.22	0.52	0.86	-0.05	-0.02	0.04	-0.13	0.17	0.40	0.56
1957.02	12.72	12.67	12.53	12.08	12.39	14.67	15.84	15.84	0.01	0.08	0.05	-0.05	0.26	0.62	1.01	0.01	0.06	0.03	-0.08	0.21	0.49	0.69
1957.03	12.89	12.85	12.74	12.30	12.45	14.74	15.90	15.90	0.02	0.08	-0.00	-0.04	0.28	0.60	1.03	0.02	0.07	-0.02	-0.08	0.23	0.47	0.71
1957.04	13.20	13.14	13.06	12.67	12.64	14.95	16.12	16.12	0.04	0.08	-0.08	-0.06	0.27	0.51	1.02	0.03	0.06	-0.10	-0.09	0.22	0.40	0.70
1957.05	13.68	13.65	13.57	13.23	13.05	15.39	16.60	16.60	0.02	-0.02	-0.14	-0.07	0.24	0.35	0.98	0.01	-0.03	-0.15	-0.09	0.20	0.25	0.67
1957.06	13.88	13.86	13.79	13.51	13.19	15.52	16.73	16.73	0.02	-0.08	-0.15	-0.06	0.21	0.17	0.92	0.01	-0.08	-0.16	-0.08	0.17	0.09	0.62
1957.07	14.08	14.06	14.01	13.79	13.36	15.64	16.87	16.87	-0.06	-0.15	-0.15	-0.05	0.23	0.17	0.92	-0.06	-0.15	-0.16	-0.08	0.19	0.10	0.62
1957.08	13.34	13.31	13.27	13.10	12.63	14.70	15.87	15.87	-0.04	-0.12	-0.10	0.04	0.30	0.28	1.06	-0.04	-0.12	-0.11	0.02	0.26	0.19	0.74
1957.09	12.74	12.77	12.75	12.62	12.13	14.03	15.16	15.16	-0.06	-0.08	-0.04	0.11	0.30	0.32	1.18	-0.06	-0.09	-0.06	0.09	0.25	0.23	0.83
1957.10	11.88	11.94	11.95	11.87	11.40	13.09	14.15	14.15	-0.02	-0.00	0.03	0.24	0.38	0.36	1.32	-0.03	-0.01	0.01	0.21	0.33	0.27	0.95
1957.11	11.70	11.64	11.66	11.60	11.14	12.70	13.74	13.74	-0.00	0.02	0.08	0.30	0.42	0.49	1.30	-0.00	0.02	0.06	0.27	0.37	0.39	0.93
1957.12	11.85	11.71	11.69	11.63	11.18	12.64	13.67	13.67	0.02	0.04	0.11	0.33	0.46	0.55	1.36	0.01	0.03	0.09	0.30	0.41	0.45	0.98
1958.01	12.12	11.98	11.88	11.81	11.38	12.74	13.79	13.79	0.00	0.03	0.12	0.35	0.41	0.58	1.31	0.00	0.02	0.10	0.33	0.38	0.49	0.94
1958.02	12.53	12.24	12.03	11.92	11.50	12.74	13.78	13.78	0.02	0.06	0.16	0.33	0.35	0.60	1.20	0.01	0.05	0.14	0.31	0.32	0.50	0.84
1958.03	13.00	12.67	12.35	12.17	11.75	12.87	13.93	13.93	0.01	0.06	0.16	0.33	0.31	0.56	1.12	0.00	0.06	0.16	0.33	0.28	0.47	0.78
1958.04	13.44	13.06	12.62	12.31	11.89	12.86	13.91	13.91	0.03	0.09	0.20	0.35	0.32	0.62	1.26	0.03	0.08	0.20	0.34	0.29	0.54	0.90
1958.05	14.24	13.84	13.32	12.85	12.40	13.25	14.32	14.32	0.02	0.09	0.20	0.33	0.26	0.61	1.24	0.02	0.09	0.20	0.32	0.24	0.52	0.88
1958.06	14.92	14.56	13.96	13.33	12.83	13.55	14.64	14.64	0.03	0.09	0.20	0.28	0.28	0.57	1.25	0.02	0.09	0.20	0.28	0.25	0.48	0.87
1958.07	15.64	15.27	14.68	13.85	13.28	13.85	14.96	14.96	0.04	0.11	0.21	0.30	0.21	0.50	1.18	0.04	0.11	0.21	0.29	0.19	0.42	0.81
1958.08	16.43	16.20	15.64	14.64	13.96	14.41	15.54	15.54	0.03	0.10	0.15	0.25	0.18	0.49	1.06	0.03	0.10	0.15	0.23	0.16	0.40	0.70
1958.09	16.90	16.82	16.36	15.27	14.48	14.78	15.93	15.93	0.04	0.09	0.15	0.17	0.12	0.49	1.07	0.04	0.09	0.15	0.15	0.09	0.40	0.70
1958.10	17.69	17.61	17.29	16.17	15.21	15.37	16.56	16.56	0.03	0.09	0.12	0.12	0.05	0.43	1.04	0.03	0.09	0.12	0.10	0.02	0.34	0.67
1958.11	18.14	18.12	17.94	16.88	15.76	15.77	16.99	16.99	0.02	0.04	0.10	0.09	0.06	0.38	1.01	0.02	0.05	0.10	0.08	0.03	0.30	0.64
1958.12	18.60	18.57	18.48	17.54	16.26	16.11	17.36	17.36	0.04	0.05	0.07	0.10	0.06	0.39	0.99	0.04	0.05	0.07	0.09	0.03	0.30	0.62
1959.01	19.18	19.22	19.19	18.45	17.00	16.67	17.98	17.98	-0.02	0.03	0.07	0.04	0.07	0.37	0.83	-0.01	0.03	0.07	0.03	0.04	0.29	0.49
1959.02	18.54	18.84	18.91	18.42	16.93	16.46	17.76	17.76	0.03	0.06	0.08	0.02	0.14	0.41	0.85	0.03	0.05	0.07	0.00	0.10	0.32	0.50
1959.03	18.49	18.97	19.23	19.00	17.47	16.85	18.20	18.20	0.02	0.02	0.02	-0.02	0.14	0.40	0.77	0.01	0.02	0.00	-0.04	0.11	0.31	0.42
1959.04	18.30	18.76	19.24	19.27	17.80	17.04	18.43	18.43	0.02	0.05	-0.00	-0.02	0.15	0.40	0.77	0.02	0.04	-0.02	-0.04	0.12	0.31	0.42
1959.05	18.08	18.55	19.19	19.49	18.15	17.26	18.69	18.69	-0.01	0.02	-0.01	-0.05	0.15	0.39	0.80	-0.01	0.02	-0.03	-0.06	0.12	0.31	0.44
1959.06	17.34	17.84	18.53	19.10	17.99	17.01	18.45	18.45	0.04	-0.01	0.03	-0.00	0.14	0.40	0.73	0.04	-0.01	0.02	-0.02	0.12	0.31	0.37
1959.07	17.51	17.98	18.71	19.55	18.67	17.57	19.09	19.09	-0.01	-0.05	-0.03	-0.07	0.10	0.39	0.59	-0.01	-0.05	-0.03	-0.08	0.07	0.31	0.26
1959.08	17.42	17.56	18.20	19.19	18.60	17.43	18.96	18.96	-0.04	-0.04	-0.06	-0.05	0.14	0.38	0.59	-0.04	-0.04	-0.07	-0.06	0.11	0.30	0.25
1959.09	16.62	16.65	17.11	18.13	17.83	16.63	18.12	18.12	-0.00	0.04	-0.04	-0.04	0.18	0.46	0.66	-0.00	0.03	-0.04	-0.05	0.15	0.38	0.31
1959.10	16.56	16.57	16.80	17.81	17.80	16.52	18.02	18.02	0.00	0.02	-0.02	-0.06	0.19	0.49	0.68	0.00	0.02	-0.03	-0.07	0.17	0.41	0.32
1959.11	16.75	16.66	16.73	17.66	17.90	16.54	18.07	18.07	0.03	-0.03	-0.04	-0.03	0.24	0.49	0.68	0.03	-0.03	-0.04	-0.04	0.22	0.41	0.32
1959.12	17.35	17.26	17.22	18.00	18.50	17.04	18.62	18.62	-0.02	-0.07	-0.03	-0.04	0.21	0.42	0.54	-0.01	-0.07	-0.04	-0.05	0.19	0.34	0.20
1960.01	17.18	17.11	17.02	17.55	18.27	16.77	18.34	18.34	-0.04	-0.04	-0.04	0.03	0.19	0.48	0.56	-0.04	-0.05	-0.05	0.01	0.16	0.39	0.21
1960.02	16.40	16.41	16.33	16.64	17.50	16.05	17.55	17.55	-0.01	-0.01	0.01	0.11	0.26	0.56	0.56	-0.01	-0.01	0.01	0.10	0.23	0.47	0.21
1960.03	16.23	16.21	16.15	16.29	17.24	15.81	17.29	17.29	0.01	0.04	-0.00	0.17	0.28	0.58	0.61	0.01	0.03	-0.01	0.15	0.25	0.48	0.24
1960.04	16.38	16.37	16.34	16.36	17.36	15.95	17.43	17.43	-0.01	0.00	-0.04	0.18	0.22	0.58	0.54	-0.01	-0.00	-0.05	0.17	0.19	0.48	0.18
1960.05	16.50	16.32	16.26	16.17	17.15	15.81	17.26	17.26	0.04	0.02	0.00	0.20	0.14	0.62	0.38	0.03	0.02	-0.01	0.19	0.11	0.52	0.05
1960.06	17.28	17.03	16.90	16.74	17.67	16.35	17.82	17.82	-0.02	-0.04	-0.01	0.15	-0.03	0.49	0.32	-0.02	-0.04	-0.01	0.14	-0.05	0.39	0.01
1960.07	17.13	16.87	16.60	16.40	17.18	15.97	17.38	17.38	0.01	-0.04	0.07	0.17	0.02	0.52	0.36	0.01	-0.04	0.06	0.16	-0.00	0.42	0.03
1960.08	17.32	17.23	16.94	16.68	17.32	16.19	17.58	17.58	-0.03	-0.02	0.10	0.20	0.04	0.53	0.38	-0.03	-0.03	0.09	0.19	0.01	0.43	0.05
1960.09	16.78	16.80	16.55	16.26	16.73	15.73	17.05	17.05	-0.02	0.04	0.17	0.23	0.06	0.63	0.51	-0.03	0.03	0.16	0.21	0.03	0.53	0.14
1960.10	16.32	16.34	16.23	15.91	16.23	15.36	16.61	16.61	0.03	0.11	0.23	0.27	0.05	0.70	0.57	0.03	0.11	0.23	0.26	0.02	0.60	0.19
1960.11	16.96	16.89	16.85	16.50	16.69	15.90	17.15	17.15	0.02	0.12	0.20	0.28	0.08	0.66	0.52	0.02	0.12	0.20	0.27	0.06	0.56	0.14
1960.12	17.37	17.33	17.31	16.97	17.03	16.34	17.56	17.56	0.05	0.13	0.16	0.26	0.10	0.61	0.59	0.05	0.13	0.16	0.25	0.08	0.51	0.19
1961.01	18.26	18.26	18.21	17.92	17.84	17.24	18.47	18.47	0.04	0.10	0.10	0.16	0.09	0.56	0.57	0.04	0.10	0.09	0.15	0.07	0.46	0.17
1961.02	19.36	19.13	19.03	18.77	18.53	18.02	19.23	19.23	0.03	0.07	0.09	0.13	0.06	0.49	0.56	0.03	0.07	0.09	0.12	0.04	0.39	0.17
1961.03	20.36	19.98	19.77	19.49	19.11	18.67	19.84	19.84	0.03	0.02	0.05	0.10	0.02	0.39	0.55	0.03	0.02	0.04	0.09	0.00	0.29	0.16
1961.04	21.31	20.90	20.51	20.19	19.65	19.26	20.38	20.38	0.01	-0.01	0.03	0.03	0.04	0.39	0.56	0.01	-0.01	0.03	0.02	0.02	0.28	0.16
1961.05	21.66	21.43	20.93	20.56	19.90	19.55	20.60	20.60	-0.01	0.02	0.07	-0.05	0.05	0.30	0.53	-0.01	0.02	0.06	-0.07	0.03	0.20	0.13
1961.06	21.51	21.37	20.90	20.44	19.72	19.38	20.33	20.33	-0.00	0.02	0.09	-0.15	0.07	0.31	0.52	-0.01	0.02	0.09	-0.16	0.04	0.21	0.12
1961.07	21.45	21.31	20.97	20.38	19.65	19.29	20.15	20.15	0.04	0.04	0.06	-0.13	0.06	0.31	0.51	0.04	0.04	0.06	-0.14	0.03	0.21	0.12
1961.08	22.40	22.28	22.02	21.33	20.54	20.13	20.94	20.94	-0.01	0.05	0.04	-0.14	0.05	0.19	0.43	-0.01	0.05	0.03	-0.15	0.02	0.09	0.05
1961.09	22.03	22.08	21.92	21.24	20.43	19.98	20.71	20.71	0.01	0.07	0.05	-0.14	0.08	0.16	0.48	0.01	0.07	0.04	-0.15	0.06	0.06	0.09
1961.10	22.29	22.32	22.23	21.62	20.78	20.28	20.92	20.92	0.05	0.02	0.00	-0.17	0.07	0.13	0.43	0.05	0.02	-0.01	-0.18	0.05	0.03	0.05
1961.11	22.96	23.18	23.23	22.72	21.83	21.27	21.86	21.86	0.01	-0.01	-0.11	-0.16	0.02	0.14	0.31	0.01	-0.02	-0.12	-0.17	-0.00	0.04	-0.04
1961.12	22.82	23.17	23.35	23.02	22.12	21.53	22.04	22.04	-0.04	-0.02	-0.22	-0.13	0.03	0.13	0.38	-0.04	-0.02	-0.23	-0.14	0.00	0.03	0.01
1962.01	21.65	21.97	22.32	22.22	21.37	20.78	21.20	21.20	0.02	-0.01	-0.18	-0.06	0.11	0.22	0.50	0.01	-0.02	-0.18	-0.07	0.07	0.11	0.09
1962.02	21.54	21.91	22.36	22.51	21.72	21.10	21.45	21.45	0.00	-0.10	-0.17	-0.06	0.10	0.24	0.50	0.00	-0.11	-0.17	-0.07	0.07	0.14	0.09
1962.03	21.23	21.58	22.09	22.45	21.79	21.17	21.44	21.44	-0.03	-0.21	-0.17	-0.07	0.12	0.27	0.53	-0.04	-0.21	-0.18	-0.08	0.09	0.16	0.11
1962.04	20.13	20.47	20.97	21.52	21.05	20.46	20.66	20.66	-0.07	-0.16	-0.17	0.01	0.17	0.34	0.60	-0.07	-0.17	-0.18	0.00	0.15	0.22	0.16
1962.05	18.51	18.70	19.13	19.77	19.49	18.96	19.09	19.09	-0.12	-0.07	-0.05	0.11	0.28	0.47	0.71	-0.12	-0.07	-0.05	0.10	0.25	0.34	0.24
1962.06	16.19	16.33	16.67	17.30	17.20	16.77	16.83	16.83	0.02	0.04	0.13	0.26	0.44	0.64	0.94	0.02	0.04	0.12	0.24	0.41	0.49	0.41
1962.07	16.36	16.52	16.80	17.48	17.52	17.13	17.14	17.14	0.03	-0.01	0.14	0.21	0.46	0.63	0.88	0.03	-0.02	0.14	0.20	0.42	0.48	0.36
1962.08	16.77	16.85	17.08	17.77	17.97	17.61	17.57	17.57	-0.01	0.03	0.13	0.21	0.40	0.61	0.90	-0.01	0.02	0.12	0.20	0.37	0.46	0.37
1962.09	16.47	16.55	16.73	17.36	17.71	17.42	17.32	17.32	-0.03	0.08	0.13	0.26	0.44	0.65	0.89	-0.03	0.08	0.13	0.24	0.41	0.49	0.36
1962.10	15.91	15.97	16.10	16.63	17.11	16.88	16.74	16.74	0.07	0.16	0.22	0.30	0.51	0.70	0.95	0.07	0.16	0.22	0.28	0.48	0.54	0.40
1962.11	16.78	16.95	17.09	17.59	18.24	18.06	17.85	17.85	0.04	0.10	0.17	0.21	0.42	0.54	0.92	0.04	0.10	0.16	0.19	0.39	0.39	0.37
1962.12	17.29	17.51	17.69	18.15	18.96	18.84	18.59	18.59	0.04	0.05	0.12	0.18	0.34	0.52	0.88	0.04	0.04	0.11	0.16	0.31	0.36	0.34
1963.01	17.73	17.96	18.22	18.66	19.61	19.56	19.26	19.26	0.01	0.06	0.06	0.18	0.32	0.46	0.82	0.01	0.05	0.05	0.16	0.29	0.30	0.30
1963.02	17.89	18.02	18.31	18.73	19.77	19.80	19.47	19.47	-0.00	0.06	0.08	0.17	0.32	0.38	0.73	-0.01	0.06	0.07	0.15	0.28	0.22	0.23
1963.03	17.71	17.77	18.03	18.44	19.51	19.64	19.29	19.29	0.05	0.07	0.11	0.20	0.32	0.36	0.71	0.05	0.06	0.10	0.18	0.29	0.21	0.21
1963.04	18.53	18.56	18.74	19.18	20.29	20.52	20.15	20.15	0.02	0.00	0.06	0.16	0.28	0.39	0.60	0.02	-0.00	0.05	0.15	0.24	0.23	0.12
1963.05	18.68	18.83	18.97	19.42	20.54	20.88	20.51	20.51	-0.00	0.01	0.04	0.15	0.27	0.40	0.53	-0.00	0.01	0.03	0.14	0.24	0.23	0.06
1963.06	18.41	18.62	18.76	19.21	20.30	20.74	20.38	20.38	-0.01	0.04	0.06	0.14	0.21	0.43	0.49	-0.02	0.04	0.05	0.13	0.17	0.26	0.03
1963.07	17.93	18.09	18.30	18.72	19.76	20.29	19.97	19.97	0.03	0.06	0.11	0.20	0.23	0.45	0.53	0.03	0.05	0.10	0.19	0.19	0.28	0.06
1963.08	18.29	18.43	18.68	19.09	20.12	20.77	20.47	20.47	0.03	0.02	0.09	0.16	0.22	0.38	0.46	0.03	0.02	0.08	0.14	0.18	0.21	-0.00
1963.09	18.58	18.76	19.02	19.43	20.46	21.23	20.96	20.96	0.00	0.02	0.08	0.14	0.23	0.39	0.45	-0.00	0.01	0.07	0.13	0.19	0.22	-0.02
1963.10	18.38	18.57	18.82	19.25	20.24	21.12	20.89	20.89	-0.01	0.05	0.09	0.16	0.25	0.42	0.50	-0.01	0.04	0.09	0.15	0.22	0.24	0.02
1963.11	18.25	18.33	18.56	18.99	19.94	20.91	20.72	20.72	0.02	0.07	0.11	0.18	0.27	0.45	0.40	0.02	0.06	0.11	0.16	0.23	0.26	-0.06
1963.12	18.48	18.55	18.76	19.20	20.13	21.19	21.04	21.04	0.03	0.06	0.08	0.13	0.24	0.44	0.28	0.03	0.06	0.08	0.12	0.20	0.25	-0.15
1964.01	19.02	19.07	19.22	19.67	20.57	21.75	21.63	21.63	0.01	0.05	0.09	0.13	0.22	0.33	0.26	0.01	0.05	0.08	0.12	0.19	0.16	-0.17
1964.02	19.00	19.18	19.32	19.77	20.66	21.92	21.83	21.83	0.02	0.04	0.06	0.12	0.20	0.31	0.21	0.02	0.04	0.06	0.11	0.16	0.13	-0.21
1964.03	19.09	19.34	19.53	19.97	20.87	22.23	22.17	22.17	0.01	0.02	0.06	0.10	0.13	0.26	0.24	0.01	0.01	0.05	0.09	0.09	0.08	-0.20
1964.04	19.13	19.37	19.65	20.08	21.00	22.46	22.42	22.42	0.01	0.04	0.06	0.10	0.15	0.27	0.16	0.01	0.03	0.05	0.08	0.10	0.08	-0.26
1964.05	19.08	19.32	19.65	20.10	21.03	22.59	22.57	22.57	-0.01	0.02	0.06	0.11	0.08	0.30	0.11	-0.01	0.01	0.05	0.09	0.03	0.10	-0.29
1964.06	18.69	18.91	19.26	19.74	20.67	22.31	22.30	22.30	0.04	0.04	0.05	0.06	0.07	0.24	0.12	0.03	0.04	0.04	0.04	0.03	0.05	-0.29
1964.07	19.15	19.34	19.68	20.22	21.19	22.98	22.98	22.98	-0.01	0.02	0.03	0.02	0.03	0.14	-0.05	-0.01	0.02	0.03	0.00	-0.01	-0.04	-0.40
1964.08	18.80	18.94	19.25	19.81	20.78	22.64	22.65	22.65	0.02	0.04	0.06	0.05	-0.02	0.15	-0.07	0.01	0.04	0.05	0.03	-0.07	-0.04	-0.43
1964.09	18.79	19.02	19.30	19.90	20.88	22.87	22.89	22.89	0.02	0.01	0.04	0.07	-0.07	0.13	-0.18	0.02	0.00	0.03	0.05	-0.11	-0.05	-0.50
1964.10	18.98	19.16	19.44	20.06	21.05	23.18	23.21	23.21	0.01	0.01	0.04	0.08	-0.09	0.13	-0.18	0.00	0.01	0.03	0.06	-0.14	-0.06	-0.50
1964.11	18.94	19.06	19.33	19.95	20.95	23.18	23.23	23.23	-0.02	0.02	0.04	0.08	-0.05	0.13	-0.16	-0.02	0.02	0.04	0.06	-0.10	-0.06	-0.49
1964.12	18.56	18.63	18.85	19.42	20.42	22.68	22.75	22.75	0.03	0.03	0.01	0.09	-0.03	0.09	-0.20	0.03	0.03	0.00	0.07	-0.08	-0.10	-0.52
1965.01	18.93	19.02	19.20	19.74	20.78	23.16	23.27	23.27	0.01	0.02	-0.01	0.08	-0.02	0.05	-0.16	0.01	0.01	-0.03	0.06	-0.07	-0.13	-0.50
1965.02	18.89	19.04	19.20	19.70	20.76	23.23	23.37	23.37	0.00	0.03	-0.00	0.07	0.01	0.00	-0.08	-0.00	0.02	-0.02	0.04	-0.05	-0.18	-0.45
1965.03	18.67	18.84	19.02	19.48	20.54	23.07	23.25	23.25	0.01	-0.02	0.03	0.02	0.03	0.02	-0.04	0.01	-0.03	0.02	-0.00	-0.02	-0.16	-0.43
1965.04	18.74	18.87	19.09	19.51	20.57	23.19	23.42	23.42	0.01	-0.03	0.04	0.04	0.03	-0.02	-0.04	0.01	-0.04	0.03	0.01	-0.02	-0.20	-0.43
1965.05	18.86	19.00	19.24	19.64	20.70	23.41	23.71	23.71	-0.05	-0.03	0.03	-0.03	0.04	-0.15	0.01	-0.05	-0.04	0.02	-0.06	-0.02	-0.31	-0.40
1965.06	17.66	17.84	18.05	18.45	19.43	22.04	22.39	22.39	-0.00	0.05	0.08	0.01	0.08	-0.11	0.09	-0.00	0.05	0.07	-0.01	0.02	-0.28	-0.36
1965.07	17.54	17.66	17.88	18.28	19.24	21.88	22.30	22.30	0.02	0.08	0.10	0.01	0.10	-0.11	0.09	0.02	0.07	0.09	-0.02	0.04	-0.28	-0.36
1965.08	17.70	17.84	18.06	18.47	19.43	22.15	22.67	22.67	0.03	0.07	0.07	-0.07	0.09	-0.10	-0.01	0.03	0.06	0.06	-0.10	0.03	-0.27	-0.42
1965.09	18.12	18.29	18.52	18.95	19.91	22.75	23.37	23.37	0.02	0.03	-0.01	-0.13	0.07	-0.08	-0.05	0.02	0.02	-0.02	-0.16	0.01	-0.26	-0.45
1965.10	18.29	18.47	18.71	19.16	20.13	23.04	23.78	23.78	0.01	0.02	0.00	-0.16	0.05	-0.08	-0.03	0.01	0.02	-0.02	-0.19	-0.02	-0.26	-0.44
1965.11	18.25	18.44	18.69	19.17	20.12	23.08	23.93	23.93	-0.00	0.01	-0.06	-0.12	0.01	-0.09	-0.02	-0.01	-0.00	-0.08	-0.15	-0.06	-0.27	-0.44
1965.12	17.86	18.09	18.37	18.85	19.78	22.75	23.69	23.69	0.02	-0.03	-0.06	-0.11	0.04	-0.02	-0.03	0.02	-0.04	-0.08	-0.14	-0.03	-0.22	-0.45
1966.01	17.98	18.19	18.49	18.99	19.94	22.98	24.06	24.06	-0.01	-0.02	-0.08	-0.10	0.02	0.00	0.04	-0.01	-0.03	-0.10	-0.13	-0.05	-0.20	-0.41
1966.02	17.58	17.75	18.06	18.57	19.50	22.52	23.70	23.70	-0.04	-0.06	-0.13	-0.06	-0.02	0.05	0.09	-0.04	-0.07	-0.15	-0.08	-0.08	-0.16	-0.38
1966.03	16.75	16.84	17.10	17.60	18.47	21.36	22.61	22.61	0.03	-0.03	-0.12	0.01	0.00	0.12	0.14	0.02	-0.04	-0.14	-0.02	-0.06	-0.10	-0.35
1966.04	17.05	17.14	17.35	17.86	18.76	21.70	23.11	23.11	-0.05	-0.06	-0.16	-0.01	0.04	0.12	0.11	-0.05	-0.07	-0.17	-0.03	-0.02	-0.09	-0.36
1966.05	16.13	16.18	16.32	16.78	17.63	20.39	21.85	21.85	-0.01	-0.07	-0.07	0.07	0.13	0.17	0.17	-0.01	-0.08	-0.08	0.04	0.06	-0.06	-0.33
1966.06	15.83	15.91	16.03	16.46	17.29	20.00	21.56	21.56	-0.00	-0.10	-0.05	0.06	0.17	0.16	0.18	-0.01	-0.10	-0.07	0.03	0.09	-0.08	-0.33
1966.07	15.67	15.76	15.86	16.24	17.06	19.72	21.38	21.38	-0.06	-0.10	-0.02	0.08	0.17	0.15	0.21	-0.07	-0.11	-0.03	0.05	0.09	-0.08	-0.31
1966.08	14.63	14.66	14.75	15.06	15.81	18.26	19.91	19.91	-0.04	0.00	0.08	0.17	0.22	0.21	0.28	-0.04	-0.00	0.08	0.14	0.14	-0.03	-0.27
1966.09	14.17	14.13	14.20	14.44	15.15	17.47	19.16	19.16	-0.01	0.05	0.15	0.23	0.30	0.28	0.36	-0.01	0.04	0.14	0.20	0.21	0.02	-0.23
1966.10	13.91	13.93	13.96	14.15	14.83	17.08	18.83	18.83	0.05	0.09	0.18	0.24	0.35	0.26	0.32	0.05	0.09	0.17	0.21	0.25	0.01	-0.25
1966.11	14.66	14.64	14.63	14.79	15.48	17.79	19.71	19.71	0.00	0.08	0.14	0.14	0.30	0.15	0.25	0.00	0.08	0.13	0.11	0.21	-0.08	-0.29
1966.12	14.69	14.69	14.69	14.80	15.45	17.73	19.74	19.74	0.04	0.10	0.12	0.17	0.31	0.22	0.29	0.04	0.10	0.11	0.14	0.21	-0.02	-0.27
1967.01	15.22	15.25	15.25	15.33	15.95	18.27	20.43	20.43	0.03	0.08	0.10	0.13	0.21	0.22	0.23	0.03	0.07	0.08	0.09	0.12	-0.02	-0.31
1967.02	15.83	15.78	15.79	15.84	16.41	18.77	21.07	21.07	0.02	0.06	0.08	0.04	0.16	0.20	0.16	0.02	0.05	0.06	-0.00	0.07	-0.04	-0.36
1967.03	16.26	16.16	16.13	16.15	16.67	19.03	21.44	21.44	0.02	0.02	0.07	-0.00	0.11	0.20	0.13	0.01	0.01	0.05	-0.04	0.02	-0.04	-0.38
1967.04	16.64	16.50	16.42	16.39	16.84	19.18	21.69	21.69	0.02	0.02	0.05	0.05	0.11	0.20	0.09	0.01	0.01	0.03	0.01	0.02	-0.05	-0.40
1967.05	17.06	16.89	16.73	16.66	17.03	19.35	21.95	21.95	-0.01	0.02	0.00	0.06	0.13	0.16	0.07	-0.02	0.01	-0.02	0.02	0.03	-0.07	-0.41
1967.06	16.98	16.80	16.58	16.45	16.73	18.95	21.55	21.55	0.02	0.05	0.04	0.10	0.08	0.18	0.09	0.01	0.04	0.02	0.05	-0.01	-0.06	-0.40
1967.07	17.40	17.22	16.97	16.75	16.94	19.12	21.80	21.80	0.02	0.03	0.02	0.08	0.02	0.15	0.08	0.01	0.02	0.00	0.03	-0.08	-0.08	-0.41
1967.08	17.71	17.59	17.33	17.05	17.13	19.26	22.03	22.03	0.01	-0.02	-0.04	0.04	-0.00	0.17	0.03	0.01	-0.03	-0.06	-0.01	-0.10	-0.06	-0.43
1967.09	17.99	17.90	17.67	17.32	17.31	19.38	22.22	22.22	-0.00	-0.01	-0.07	0.06	-0.01	0.14	0.00	-0.00	-0.01	-0.09	0.01	-0.11	-0.09	-0.45
1967.10	17.99	17.91	17.73	17.33	17.23	19.20	22.07	22.07	-0.03	-0.01	0.00	0.09	-0.00	0.15	-0.02	-0.03	-0.02	-0.02	0.04	-0.10	-0.09	-0.46
1967.11	17.40	17.36	17.23	16.83	16.65	18.46	21.26	21.26	0.03	-0.02	0.06	0.14	0.04	0.24	0.02	0.03	-0.03	0.03	0.09	-0.06	-0.01	-0.44
1967.12	17.86	17.84	17.74	17.35	17.09	18.85	21.75	21.75	-0.00	-0.07	0.05	0.12	-0.04	0.23	-0.02	-0.01	-0.08	0.03	0.07	-0.14	-0.02	-0.46
1968.01	17.72	17.71	17.64	17.31	16.97	18.61	21.51	21.51	-0.05	0.01	0.06	0.07	-0.05	0.25	-0.05	-0.05	-0.00	0.03	0.03	-0.14	-0.00	-0.48
1968.02	16.86	16.86	16.83	16.57	16.19	17.65	20.42	20.42	-0.02	0.08	0.08	0.12	-0.04	0.26	-0.02	-0.02	0.07	0.06	0.07	-0.14	0.00	-0.47
1968.03	16.44	16.49	16.48	16.29	15.87	17.21	19.93	19.93	0.07	0.13	0.14	0.11	-0.00	0.26	-0.00	0.07	0.12	0.11	0.06	-0.11	-0.00	-0.46
1968.04	17.54	17.60	17.64	17.50	17.03	18.35	21.28	21.28	0.02	0.05	0.08	0.06	-0.10	0.15	-0.03	0.02	0.03	0.06	0.00	-0.20	-0.09	-0.48
